X,Species,Order,Clade_old,Clade,Family
1659,Basellaceae_Ullucus_tuberosus,Caryophyllales,NA,,Basellaceae
594,Batidaceae_Batis_maritima,Brassicales,NA,,Batidaceae
972,Begoniaceae_Begonia_spp,Cucurbitales,NA,,Begoniaceae
973,Begoniaceae_Hillebrandia_sandwicensis,Cucurbitales,NA,,Begoniaceae
1818,Berberidaceae_Caulophyllum_spp,Ranunculales,Nandinoideae,Nandinoideae,Berberidaceae
1820,Berberidaceae_Mahonia_spp,Ranunculales,Berberidoideae,Berberidoideae,Berberidaceae
1819,Berberidaceae_Nandina_domestica,Ranunculales,Nandinoideae,Nandinoideae,Berberidaceae
1817,Berberidaceae_Podophyllum_peltatum,Ranunculales,Podophylloideae,Podophylloideae,Berberidaceae
1038,Berberidopsidaceae_Berberidopsis_beckleri,Berberidopsidales,NA,,Berberidopsidaceae
1039,Berberidopsidaceae_Berberidopsis_corallina,Berberidopsidales,NA,,Berberidopsidaceae
1040,Berberidopsidaceae_Streptothamnus_moorei,Berberidopsidales,NA,,Berberidopsidaceae
991,Betulaceae_Alnus_spp,Fagales,Betuloideae,,Betulaceae
993,Betulaceae_Betula_spp,Fagales,Betuloideae,,Betulaceae
992,Betulaceae_Ostrya_spp,Fagales,Coryloideae,,Betulaceae
685,Biebersteiniaceae_Biebersteinia_heterostemon,Sapindales,NA,,Biebersteiniaceae
686,Biebersteiniaceae_Biebersteinia_odora,Sapindales,NA,,Biebersteiniaceae
687,Biebersteiniaceae_Biebersteinia_orphanidis,Sapindales,NA,,Biebersteiniaceae
1367,Bignoniaceae_Campsis_radicans,Lamiales,Catalpeae,,Bignoniaceae
1366,Bignoniaceae_Catalpa_spp,Lamiales,Catalpeae,,Bignoniaceae
1368,Bignoniaceae_Jacaranda_spp,Lamiales,Jacarandeae,,Bignoniaceae
662,Bixaceae_Bixa_orellana,Malvales,NA,,Bixaceae
663,Bixaceae_Cochlospermum_spp,Malvales,NA,,Bixaceae
661,Bixaceae_Diegodendron_humberti,Malvales,NA,,Bixaceae
288,Blandfordiaceae_Blandfordia_cunninghamii,Asparagales,NA,,Blandfordiaceae
291,Blandfordiaceae_Blandfordia_grandiflora,Asparagales,NA,,Blandfordiaceae
290,Blandfordiaceae_Blandfordia_nobilis,Asparagales,NA,,Blandfordiaceae
289,Blandfordiaceae_Blandfordia_punicea,Asparagales,NA,,Blandfordiaceae
864,Bonnetiaceae_Archytaea_spp,Malpighiales,NA,,Bonnetiaceae
866,Bonnetiaceae_Bonnetia_spp,Malpighiales,NA,,Bonnetiaceae
865,Bonnetiaceae_Ploiarium_spp,Malpighiales,NA,,Bonnetiaceae
1260,Boraginaceae_Borago_officinalis,Boraginales,NA,,Boraginaceae
1261,Boraginaceae_Echiochilon_spp,Boraginales,NA,,Boraginaceae
298,Boryaceae_Alania_spp,Asparagales,NA,,Boryaceae
299,Boryaceae_Borya_septentrionalis,Asparagales,NA,,Boryaceae
578,Brassicaceae_Aethionema_grandiflorum,Brassicales,Aethionemeae,Aethionemeae,Brassicaceae
579,Brassicaceae_Aethionema_saxatile,Brassicales,Aethionemeae,Aethionemeae,Brassicaceae
588,Brassicaceae_Allysum_spp,Brassicales,CORE BRASSICACEAE,Allyseae,Brassicaceae
589,Brassicaceae_Arabidopsis_thaliana,Brassicales,CORE BRASSICACEAE,Brassicaea,Brassicaceae
582,Brassicaceae_Aurinia_saxatilis,Brassicales,CORE BRASSICACEAE,Brassicaea,Brassicaceae
583,Brassicaceae_Berteroa_incana,Brassicales,CORE BRASSICACEAE,Allyseae,Brassicaceae
580,Brassicaceae_Biscutella_spp,Brassicales,CORE BRASSICACEAE,Brassicaea,Brassicaceae
584,Brassicaceae_Brassica_spp,Brassicales,CORE BRASSICACEAE,Brassicaea,Brassicaceae
590,Brassicaceae_Chorispora_tenella,Brassicales,CORE BRASSICACEAE,Chorisporeae,Brassicaceae
591,Brassicaceae_Hesperis_matronalis,Brassicales,CORE BRASSICACEAE,Chorisporeae,Brassicaceae
587,Brassicaceae_Iberis_spp,Brassicales,CORE BRASSICACEAE,Brassicaea,Brassicaceae
586,Brassicaceae_Lobularia_maritima,Brassicales,CORE BRASSICACEAE,Brassicaea,Brassicaceae
581,Brassicaceae_Lunaria_annua,Brassicales,CORE BRASSICACEAE,Brassicaea,Brassicaceae
585,Brassicaceae_Raphanus_sativus,Brassicales,CORE BRASSICACEAE,Brassicaea,Brassicaceae
185,Bromeliaceae_Alcantarea_spp,Poales,Tillandsioideae,Tillandsioideae,Bromeliaceae
194,Bromeliaceae_Anana_comosus,Poales,Bromelioideae,Bromelioideae,Bromeliaceae
177,Bromeliaceae_Brocchinia_acuminata,Poales,Brocchinioideae,Brocchinioideae,Bromeliaceae
176,Bromeliaceae_Brocchinia_micrantha,Poales,Brocchinioideae,Brocchinioideae,Bromeliaceae
180,Bromeliaceae_Brocchinia_prismatica,Poales,Brocchinioideae,Brocchinioideae,Bromeliaceae
178,Bromeliaceae_Brocchinia_reducta,Poales,Brocchinioideae,Brocchinioideae,Bromeliaceae
198,Bromeliaceae_Brocchinia_serrata,Poales,Navioideae,Navioideae,Bromeliaceae
179,Bromeliaceae_Brocchinia_tatei,Poales,Brocchinioideae,Brocchinioideae,Bromeliaceae
193,Bromeliaceae_Bromelia_flemingii,Poales,Bromelioideae,Bromelioideae,Bromeliaceae
181,Bromeliaceae_Conellia_spp,Poales,Lindmanioideae,Lindmanioideae,Bromeliaceae
196,Bromeliaceae_Cottendorfia_florida,Poales,Navioideae,Navioideae,Bromeliaceae
188,Bromeliaceae_Fosterella_spp,Poales,Pitcairnioideae,Pitcairnioideae,Bromeliaceae
184,Bromeliaceae_Glomeropitcairnia_spp,Poales,Tillandsioideae,Tillandsioideae,Bromeliaceae
190,Bromeliaceae_Greigia_spp,Poales,Bromelioideae,Bromelioideae,Bromeliaceae
201,Bromeliaceae_Hechtia_glomerata,Poales,Hechtioideae,Hechtioideae,Bromeliaceae
202,Bromeliaceae_Hechtia_guatemalensis,Poales,Hechtioideae,Hechtioideae,Bromeliaceae
200,Bromeliaceae_Hechtia_lindmanioides,Poales,Hechtioideae,Hechtioideae,Bromeliaceae
199,Bromeliaceae_Hechtia_lundelliorum,Poales,Hechtioideae,Hechtioideae,Bromeliaceae
187,Bromeliaceae_Hechtia_montana,Poales,Hechtioideae,Hechtioideae,Bromeliaceae
183,Bromeliaceae_Lindmania_guianensis,Poales,Lindmanioideae,Lindmanioideae,Bromeliaceae
182,Bromeliaceae_Lindmania_longipes,Poales,Lindmanioideae,Lindmanioideae,Bromeliaceae
197,Bromeliaceae_Navia_saxicola,Poales,Navioideae,Navioideae,Bromeliaceae
191,Bromeliaceae_Ochagavia_spp,Poales,Bromelioideae,Bromelioideae,Bromeliaceae
189,Bromeliaceae_Pitcairnia_feliciana,Poales,Pitcairnioideae,Pitcairnioideae,Bromeliaceae
192,Bromeliaceae_Puya_chilensis,Poales,Puyoideae,Puyoideae,Bromeliaceae
195,Bromeliaceae_Puya_raimondii,Poales,Puyoideae,Puyoideae,Bromeliaceae
186,Bromeliaceae_Vriesea_spp,Poales,Tillandsioideae,Tillandsioideae,Bromeliaceae
897,Brunelliaceae_Brunellia_acutangula,Oxalidales,NA,,Brunelliaceae
901,Brunelliaceae_Brunellia_colombiana,Oxalidales,NA,,Brunelliaceae
899,Brunelliaceae_Brunellia_comocladifolia,Oxalidales,NA,,Brunelliaceae
900,Brunelliaceae_Brunellia_oliveri,Oxalidales,NA,,Brunelliaceae
896,Brunelliaceae_Brunellia_sppLewis3366,Oxalidales,NA,,Brunelliaceae
898,Brunelliaceae_Brunellia_sppSkinner43,Oxalidales,NA,,Brunelliaceae
1209,Bruniaceae_Berzelia_lanuginosa,Bruniales,NA,,Bruniaceae
1208,Bruniaceae_Brunia_spp,Bruniales,NA,,Bruniaceae
1210,Bruniaceae_Linconia_asperculoides,Bruniales,NA,,Bruniaceae
88,Burmanniaceae_Burmannia_biflora,Dioscoreales,Burmannia s.s.,,Burmanniaceae
90,Burmanniaceae_Burmannia_congesta,Dioscoreales,Campylosiphon,,Burmanniaceae
89,Burmanniaceae_Burmannia_madagascariensis,Dioscoreales,Burmannia s.s.,,Burmanniaceae
91,Burmanniaceae_Campylosiphon_purpascens,Dioscoreales,Campylosiphon,,Burmanniaceae
92,Burmanniaceae_Dictyostega_orobanchoides,Dioscoreales,DICTYOSTEGEAE,,Burmanniaceae
690,Burseraceae_Beiselia_mexicana,Sapindales,NA,,Burseraceae
691,Burseraceae_Bursera_spp,Sapindales,NA,,Burseraceae
33,Butomaceae_Butomus_umbellatus,Alismatales,NA,,Butomaceae
1791,Buxaceae_Buxus_spp,Buxales,Buxeae,,Buxaceae
1788,Buxaceae_Didymeles_perrieri,Buxales,Didymeles,,Buxaceae
1789,Buxaceae_Haptanthus_hazlettii,Buxales,Haptanthus,,Buxaceae
1790,Buxaceae_Pachysandra_spp,Buxales,Stylocerateae,,Buxaceae
1372,Byblidaceae_Byblis_aquatica,Lamiales,NA,,Byblidaceae
1371,Byblidaceae_Byblis_filifolia,Lamiales,NA,,Byblidaceae
1370,Byblidaceae_Byblis_gigantea,Lamiales,NA,,Byblidaceae
1373,Byblidaceae_Byblis_guehoi,Lamiales,NA,,Byblidaceae
1369,Byblidaceae_Byblis_lamellata,Lamiales,NA,,Byblidaceae
1374,Byblidaceae_Byblis_liniflora,Lamiales,NA,,Byblidaceae
1375,Byblidaceae_Byblis_rorida,Lamiales,NA,,Byblidaceae
1838,Cabombaceae_Brasenia_schreberi,Nymphaeales,NA,,Cabombaceae
1839,Cabombaceae_Cabomba_caroliniana,Nymphaeales,NA,,Cabombaceae
1663,Cactaceae_Opuntia_spp,Caryophyllales,NA,,Cactaceae
1662,Cactaceae_Pereskia_spp,Caryophyllales,NA,,Cactaceae
1392,Calceolariaceae_Calceolaria_spp,Lamiales,NA,,Calceolariaceae
1391,Calceolariaceae_Jovellana_spp,Lamiales,NA,,Calceolariaceae
863,Calophyllaceae_Calophyllum_spp,Malpighiales,Calophylleae,,Calophyllaceae
860,Calophyllaceae_Endodesmia_calophylloides,Malpighiales,Endodesmieae,,Calophyllaceae
861,Calophyllaceae_Mammea_spp,Malpighiales,Calophylleae,,Calophyllaceae
862,Calophyllaceae_Mesua_spp,Malpighiales,Calophylleae,,Calophyllaceae
400,Calycanthaceae_Calycanthus_spp,Laurales,Calycanthoideae,Calycanthoideae,Calycanthaceae
401,Calycanthaceae_Chimonanthus_praecox,Laurales,Calycanthoideae,Calycanthoideae,Calycanthaceae
402,Calycanthaceae_Idiospermum_australiense,Laurales,Idiospermoideae,Idiospermoideae,Calycanthaceae
1101,Calyceraceae_Acicarpha_tribuloides,Asterales,NA,,Calyceraceae
1099,Calyceraceae_Boopis_spp,Asterales,NA,,Calyceraceae
1098,Calyceraceae_Calycera_spp,Asterales,NA,,Calyceraceae
1100,Calyceraceae_Moschopsis_rosulata,Asterales,NA,,Calyceraceae
1078,Campanulaceae_Campanula_spp,Asterales,Campanuloideae,Campanuloideae,Campanulaceae
1076,Campanulaceae_Codonopsis_spp,Asterales,Campanuloideae,Cyanantheae,Campanulaceae
1073,Campanulaceae_Cyphia_decora,Asterales,Cyphioideae,Cyphioideae,Campanulaceae
1074,Campanulaceae_Cyphia_elata,Asterales,Cyphioideae,Cyphioideae,Campanulaceae
1075,Campanulaceae_Cyphia_rogersii,Asterales,Cyphioideae,Cyphioideae,Campanulaceae
1067,Campanulaceae_Cyphocarpus_rigescens,Asterales,Cyphocarpoideae,Cyphocarpoideae,Campanulaceae
1071,Campanulaceae_Dialypetalum_sp,Asterales,Lobelioideae,Lobelioideae,Campanulaceae
1070,Campanulaceae_Lobelia_coronopifolia,Asterales,Lobelioideae,Lobelioideae,Campanulaceae
1072,Campanulaceae_Lobelia_spp,Asterales,Lobelioideae,Lobelioideae,Campanulaceae
1068,Campanulaceae_Nemacladus_ramisissmus,Asterales,Nemacladoideae,Nemacladoideae,Campanulaceae
1069,Campanulaceae_Pseudonemacladus_oppositifolius,Asterales,Nemacladoideae,Nemacladoideae,Campanulaceae
1077,Campanulaceae_Trachelium_caeruleum,Asterales,Campanuloideae,Campanuloideae,Campanulaceae
344,Campynemataceae_Campynema_lineare,Liliales,NA,,Campynemataceae
345,Campynemataceae_Campynemanthe_viridiflora,Liliales,NA,,Campynemataceae
425,Canellaceae_Canella_winterana,Canellales,NA,,Canellaceae
427,Canellaceae_Cinnamodendron_ekmanii,Canellales,NA,,Canellaceae
426,Canellaceae_Cinnamodendron_spp,Canellales,NA,,Canellaceae
1013,Cannabaceae_Aphananthe_aspera,Rosales,NA,,Cannabaceae
1014,Cannabaceae_Cannabis_sativa,Rosales,NA,,Cannabaceae
1010,Cannabaceae_Celtis_spp,Rosales,NA,,Cannabaceae
1015,Cannabaceae_Humulus_lupulus,Rosales,NA,,Cannabaceae
258,Cannaceae_Canna_flaccida,Zingiberales,NA,,Cannaceae
259,Cannaceae_Canna_indica,Zingiberales,NA,,Cannaceae
575,Capparaceae_Capparis_spp,Brassicales,NA,,Capparaceae
574,Capparaceae_Crateva_religiosa,Brassicales,NA,,Capparaceae
1183,Caprifoliaceae_Abelia_spp,Dipsacales,Caprifoliaceae (Linnaeaceae),Linnaeoideae,Caprifoliaceae
1189,Caprifoliaceae_Centranthus_ruber,Dipsacales,Caprifoliaceae (Valerianaceae),Valerianoideae,Caprifoliaceae
1176,Caprifoliaceae_Diervilla_spp,Dipsacales,Caprifoliaceae (Diervillaceae),Diervilloideae,Caprifoliaceae
1182,Caprifoliaceae_Dipelta_spp,Dipsacales,Caprifoliaceae (Linnaeaceae),Linnaeoideae,Caprifoliaceae
1193,Caprifoliaceae_Dipsacus_spp,Dipsacales,Caprifoliaceae (Dipsacaceae),Dipsacoideae,Caprifoliaceae
1196,Caprifoliaceae_Heptacodium_miconioides,Dipsacales,Caprifoliaceae (CAPRIFOLIACEAE),Heptacodium,Caprifoliaceae
1181,Caprifoliaceae_Kolkwitzia_amabilis,Dipsacales,Caprifoliaceae (Linnaeaceae),Linnaeoideae,Caprifoliaceae
1179,Caprifoliaceae_Leycesteria_formosa,Dipsacales,Caprifoliaceae (CAPRIFOLIACEAE),Caprifolioideae,Caprifoliaceae
1184,Caprifoliaceae_Linnaea_borealis,Dipsacales,Caprifoliaceae (Linnaeaceae),Linnaeoideae,Caprifoliaceae
1177,Caprifoliaceae_Lonicera_spp,Dipsacales,Caprifoliaceae (CAPRIFOLIACEAE),Caprifolioideae,Caprifoliaceae
1195,Caprifoliaceae_Morina_longifolia,Dipsacales,Caprifoliaceae (Morinaceae),Morinoideae,Caprifoliaceae
1187,Caprifoliaceae_Nardostachys_chinensis,Dipsacales,Caprifoliaceae (Valerianaceae),Valerianoideae,Caprifoliaceae
1186,Caprifoliaceae_Patrinia_triloba,Dipsacales,Caprifoliaceae (Valerianaceae),Valerianoideae,Caprifoliaceae
1194,Caprifoliaceae_Pterocephalodes_hookeri,Dipsacales,Caprifoliaceae (Dipsacaceae),Dipsacoideae,Caprifoliaceae
1192,Caprifoliaceae_Scabiosa_spp,Dipsacales,Caprifoliaceae (Dipsacaceae),Dipsacoideae,Caprifoliaceae
1180,Caprifoliaceae_Symphoricarpos_spp,Dipsacales,Caprifoliaceae (CAPRIFOLIACEAE),Caprifolioideae,Caprifoliaceae
1178,Caprifoliaceae_Triosteum_perfoliatum,Dipsacales,Caprifoliaceae (CAPRIFOLIACEAE),Caprifolioideae,Caprifoliaceae
1191,Caprifoliaceae_Triplostegia_glandulifera,Dipsacales,Caprifoliaceae (Dipsacaceae),Dipsacoideae,Caprifoliaceae
1190,Caprifoliaceae_Valeriana_spp,Dipsacales,Caprifoliaceae (Valerianaceae),Valerianoideae,Caprifoliaceae
1188,Caprifoliaceae_Valerianella_locusta,Dipsacales,Caprifoliaceae (Valerianaceae),Valerianoideae,Caprifoliaceae
1175,Caprifoliaceae_Weigela_hortensis,Dipsacales,Caprifoliaceae (Diervillaceae),Diervilloideae,Caprifoliaceae
1185,Caprifoliaceae_Zabelia_tyaihyoni,Dipsacales,Caprifoliaceae (ZABELIA),Zabelia,Caprifoliaceae
1212,Cardiopteridaceae_Cardiopteris_spp,Aquifoliales,NA,,Cardiopteridaceae
1211,Cardiopteridaceae_Citronella_suaveolens,Aquifoliales,NA,,Cardiopteridaceae
1213,Cardiopteridaceae_Gonocaryum_litorale,Aquifoliales,NA,,Cardiopteridaceae
1214,Cardiopteridaceae_Leptaulus_spp,Aquifoliales,NA,,Cardiopteridaceae
603,Caricaceae_Carica_papaya,Brassicales,NA,,Caricaceae
602,Caricaceae_Cylicomorpha_spp,Brassicales,NA,,Caricaceae
1265,Carlemanniaceae_Carlemannia_tetragona,Lamiales,NA,,Carlemanniaceae
1266,Carlemanniaceae_Silvianthus_bracteatus,Lamiales,NA,,Carlemanniaceae
841,Caryocaraceae_Anthodiscus_spp,Malpighiales,NA,,Caryocaraceae
842,Caryocaraceae_Caryocar_glabrum,Malpighiales,NA,,Caryocaraceae
1694,Caryophyllaceae_Agrostemma_githago,Caryophyllales,Sileneae,AlsineaeCaryophylleae,Caryophyllaceae
1692,Caryophyllaceae_Arenaria_kanusensis,Caryophyllales,Eremogoneae,AlsineaeCaryophylleae,Caryophyllaceae
1686,Caryophyllaceae_Arenaria_roseiflora,Caryophyllales,Alsineae,AlsineaeCaryophylleae,Caryophyllaceae
1683,Caryophyllaceae_Arenaria_spp,Caryophyllales,Arenarieae,AlsineaeCaryophylleae,Caryophyllaceae
1680,Caryophyllaceae_Bufonia_spp,Caryophyllales,Sagineae,SagineaeSclerantheae,Caryophyllaceae
1699,Caryophyllaceae_Corrigiola_litoralis,Caryophyllales,Corrigioleae,Corrigioleae,Caryophyllaceae
1689,Caryophyllaceae_Dianthus_spp,Caryophyllales,Caryophylleae,AlsineaeCaryophylleae,Caryophyllaceae
1671,Caryophyllaceae_Dicheranthus_plocamoides,Caryophyllales,Polycarpeae,Polycarpeae,Caryophyllaceae
1672,Caryophyllaceae_Drymaria_spp,Caryophyllales,Polycarpeae,Polycarpeae,Caryophyllaceae
1679,Caryophyllaceae_Drypis_spinosa,Caryophyllales,Sagineae,SagineaeSclerantheae,Caryophyllaceae
1691,Caryophyllaceae_Eremogone_spp,Caryophyllales,Eremogoneae,AlsineaeCaryophylleae,Caryophyllaceae
1698,Caryophyllaceae_Gymnocarpos_decandrus,Caryophyllales,Paronychieae,Paronychieae,Caryophyllaceae
1688,Caryophyllaceae_Gypsophila_spp,Caryophyllales,Caryophylleae,AlsineaeCaryophylleae,Caryophyllaceae
1695,Caryophyllaceae_Herniaria_spp,Caryophyllales,Paronychieae,Paronychieae,Caryophyllaceae
1685,Caryophyllaceae_Lepyrodiclis_spp,Caryophyllales,Alsineae,AlsineaeCaryophylleae,Caryophyllaceae
1676,Caryophyllaceae_Minuartia_geniculata,Caryophyllales,Sperguleae,Sperguleae,Caryophyllaceae
1690,Caryophyllaceae_Minuartia_picta,Caryophyllales,Eremogoneae,AlsineaeCaryophylleae,Caryophyllaceae
1682,Caryophyllaceae_Moehringia_spp,Caryophyllales,Arenarieae,AlsineaeCaryophylleae,Caryophyllaceae
1696,Caryophyllaceae_Paronychia_kapela,Caryophyllales,Paronychieae,Paronychieae,Caryophyllaceae
1697,Caryophyllaceae_Paronychia_spp,Caryophyllales,Paronychieae,Paronychieae,Caryophyllaceae
1673,Caryophyllaceae_Polycarpon_tetraphyllum,Caryophyllales,Polycarpeae,Polycarpeae,Caryophyllaceae
1687,Caryophyllaceae_Pseudostellaria_spp,Caryophyllales,Alsineae,AlsineaeCaryophylleae,Caryophyllaceae
1681,Caryophyllaceae_Sagina_spp,Caryophyllales,Sagineae,SagineaeSclerantheae,Caryophyllaceae
1677,Caryophyllaceae_Schiedea_spp,Caryophyllales,Sclerantheae,SagineaeSclerantheae,Caryophyllaceae
1678,Caryophyllaceae_Scleranthus_annus,Caryophyllales,Sclerantheae,SagineaeSclerantheae,Caryophyllaceae
1693,Caryophyllaceae_Silene_vulgaris,Caryophyllales,Sileneae,AlsineaeCaryophylleae,Caryophyllaceae
1674,Caryophyllaceae_Spergula_spp,Caryophyllales,Sperguleae,Sperguleae,Caryophyllaceae
1675,Caryophyllaceae_Spergularia_spp,Caryophyllales,Sperguleae,Sperguleae,Caryophyllaceae
1684,Caryophyllaceae_Stellaria_media,Caryophyllales,Alsineae,AlsineaeCaryophylleae,Caryophyllaceae
1700,Caryophyllaceae_Telephium_imperati,Caryophyllales,Corrigioleae,Corrigioleae,Caryophyllaceae
988,Casuarinaceae_Casuarina_spp,Fagales,NA,,Casuarinaceae
989,Casuarinaceae_Ceuthostoma_terminale,Fagales,NA,,Casuarinaceae
986,Casuarinaceae_Gymnostoma_chamaecyparis,Fagales,NA,,Casuarinaceae
987,Casuarinaceae_Gymnostoma_deplancheanum,Fagales,NA,,Casuarinaceae
877,Celastraceae_Brexia_madagascariensis,Celastrales,CELASTRACEAE S.S.,Brexiaceae,Celastraceae
871,Celastraceae_Celastrus_scandens,Celastrales,CELASTRACEAE S.S.,Celastraceae,Celastraceae
880,Celastraceae_Denhamia_spp,Celastrales,CELASTRACEAE S.S.,Stackhousiaceae,Celastraceae
876,Celastraceae_Elaeodendron_spp,Celastrales,CELASTRACEAE S.S.,Brexiaceae,Celastraceae
874,Celastraceae_Euonymus_spp,Celastrales,CELASTRACEAE S.S.,Celastraceae,Celastraceae
878,Celastraceae_Maytenus_spp,Celastrales,CELASTRACEAE S.S.,Brexiaceae,Celastraceae
870,Celastraceae_Parnassia_spp,Celastrales,PARNASSIOIDEAE,Parnassioideae,Celastraceae
873,Celastraceae_Paxistima_spp,Celastrales,CELASTRACEAE S.S.,Celastraceae,Celastraceae
875,Celastraceae_Plagiopteron_suaveolens,Celastrales,CELASTRACEAE S.S.,Brexiaceae,Celastraceae
879,Celastraceae_Siphonodon_spp,Celastrales,CELASTRACEAE S.S.,Stackhousiaceae,Celastraceae
881,Celastraceae_Stackhousia_minima,Celastrales,CELASTRACEAE S.S.,Stackhousiaceae,Celastraceae
872,Celastraceae_Tripterygium_regelii,Celastrales,CELASTRACEAE S.S.,Celastraceae,Celastraceae
800,Centroplacaceae_Bhesa_spp,Malpighiales,NA,,Centroplacaceae
801,Centroplacaceae_Centroplacus_glaucinus,Malpighiales,NA,,Centroplacaceae
902,Cephalotaceae_Cephalotus_follicularis,Oxalidales,NA,,Cephalotaceae
446,Ceratophyllaceae_Ceratophyllum_demersum,Ceratophyllales,NA,,Ceratophyllaceae
447,Ceratophyllaceae_Ceratophylum_equinatum,Ceratophyllales,NA,,Ceratophyllaceae
450,Ceratophyllaceae_Ceratophylum_muricatum,Ceratophyllales,NA,,Ceratophyllaceae
448,Ceratophyllaceae_Ceratophylum_platyacanthum,Ceratophyllales,NA,,Ceratophyllaceae
449,Ceratophyllaceae_Ceratophylum_submersum,Ceratophyllales,NA,,Ceratophyllaceae
451,Ceratophyllaceae_Ceratophylum_tanaiticum,Ceratophyllales,NA,,Ceratophyllaceae
470,Cercidiphyllaceae_Cercidiphyllum_japonicum,Saxifragales,NA,,Cercidiphyllaceae
469,Cercidiphyllaceae_Cercidiphyllum_magnificum,Saxifragales,NA,,Cercidiphyllaceae
371,Chloranthaceae_Ascarina_spp,Chloranthales,NA,,Chloranthaceae
369,Chloranthaceae_Chloranthus_spp,Chloranthales,NA,,Chloranthaceae
372,Chloranthaceae_Hedyosmum_arborescens,Chloranthales,NA,,Chloranthaceae
370,Chloranthaceae_Sarcandra_spp,Chloranthales,NA,,Chloranthaceae
836,Chrysobalanaceae_Atuna_racemosa,Malpighiales,NA,,Chrysobalanaceae
833,Chrysobalanaceae_Chrysobalanus_icaco,Malpighiales,NA,,Chrysobalanaceae
832,Chrysobalanaceae_Hirtella_bicornis,Malpighiales,NA,,Chrysobalanaceae
835,Chrysobalanaceae_Kostermanthus_robustus,Malpighiales,NA,,Chrysobalanaceae
831,Chrysobalanaceae_Licania_spp,Malpighiales,NA,,Chrysobalanaceae
834,Chrysobalanaceae_Magnistipula_spp,Malpighiales,NA,,Chrysobalanaceae
1811,Circaeasteraceae_Circaeaster_agrestis,Ranunculales,NA,,Circaeasteraceae
1812,Circaeasteraceae_Kingdonia_uniflora,Ranunculales,NA,,Circaeasteraceae
653,Cistaceae_Fumana_fontanesii,Malvales,NA,,Cistaceae
654,Cistaceae_Helianthemum_spp,Malvales,NA,,Cistaceae
660,Cistaceae_Pakaraimaea_dipterocarpacea,Malvales,NA,,Cistaceae
576,Cleomaceae_Cleome_spp,Brassicales,NA,,Cleomaceae
577,Cleomaceae_Cleomella_spp,Brassicales,NA,,Cleomaceae
1512,Clethraceae_Clethra_spp,Ericales,NA,,Clethraceae
1511,Clethraceae_Purdiaea_spp,Ericales,NA,,Clethraceae
867,Clusiaceae_Clusia_spp,Malpighiales,Clusieae,Clusieae,Clusiaceae
869,Clusiaceae_Garcinia_spp,Malpighiales,Garcinieae,Garcinieae,Clusiaceae
868,Clusiaceae_Symphonia_spp,Malpighiales,Symphonieae,Symphonieae,Clusiaceae
1262,Codonaceae_Codon_royenii,Boraginales,NA,,Codonaceae
1263,Codonaceae_Codon_schenckii,Boraginales,NA,,Codonaceae
366,Colchicaceae_Burchardia_spp,Liliales,Burchardioideae,Burchardioideae,Colchicaceae
365,Colchicaceae_Colchicum_spp,Liliales,Colchicoideae,Colchicoideae,Colchicaceae
367,Colchicaceae_Disporum_spp,Liliales,Uvularioideae,Uvularioideae,Colchicaceae
1247,Coldeniaceae_Coldenia_procumbens,Boraginales,NA,,Coldeniaceae
1198,Columelliaceae_Columellia_oblonga,Bruniales,NA,,Columelliaceae
1197,Columelliaceae_Desfontainia_spinosa,Bruniales,NA,,Columelliaceae
533,Combretaceae_Conocarpus_erectus,Myrtales,Combretoideae,,Combretaceae
535,Combretaceae_Strephonema_pseudocola,Myrtales,Strephonematoideae,,Combretaceae
534,Combretaceae_Terminalia_spp,Myrtales,Combretoideae,,Combretaceae
223,Commelinaceae_Cartonema_phylidroides,Commelinales,Cartonematoideae,Cartonematoideae,Commelinaceae
NA,Commelinaceae_Pollia_spp,Commelinales,Cartonematoideae,Cartonematoideae,Commelinaceae
222,Commelinaceae_Tradescantia_spp,Commelinales,Cartonematoideae,Cartonematoideae,Commelinaceae
889,Connaraceae_Connarus_spp,Oxalidales,NA,,Connaraceae
890,Connaraceae_Rourea_minor,Oxalidales,NA,,Connaraceae
1395,Convolvulaceae_Cuscuta_spp,Solanales,Cuscutoideae,Cuscutoideae,Convolvulaceae
1396,Convolvulaceae_Humbertia_madagascariensis,Solanales,Humbertioideae,Humbertioideae,Convolvulaceae
1394,Convolvulaceae_Ipomoea_spp,Solanales,Convolvuloideae,Convolvuloideae,Convolvulaceae
NA,Convolvulaceae_Erycibe_coccinea,Solanales,Eryciboideae,Eryciboideae,Convolvulaceae
NA,Convolvulaceae_Evolvulus_nuttallianus,Solanales,Dichondroideae,Dichondroideae,Convolvulaceae
NA,Convolvulaceae_Dinetus_truncatus,Solanales,Cardiochlamydeae,Cardiochlamydeae,Convolvulaceae
1246,Cordiaceae_Cordia_spp,Boraginales,NA,,Cordiaceae
1245,Cordiaceae_Varronia_spp,Boraginales,NA,,Cordiaceae
974,Coriariaceae_Coriaria_myrtifolia,Cucurbitales,NA,,Coriariaceae
975,Coriariaceae_Coriaria_ruscifolia,Cucurbitales,NA,,Coriariaceae
1059,Cornaceae_Alangium_spp,Cornales,NA,,Cornaceae
1058,Cornaceae_Cornus_spp,Cornales,NA,,Cornaceae
342,Corsiaceae_Arachnitis_spp,Liliales,NA,,Corsiaceae
343,Corsiaceae_Corsia_spp,Liliales,NA,,Corsiaceae
